cruise_name,date,latitude,longitude,pres,temp,tcarbn,tcarbn_q,doxy,doxy_q,psal,psal_q,categ
MSM72,19-Mar-2018 00:00:00,36.4,13.42,78.59,15.453,2219.21,2,229.75,2,37.814,2,training
MSM72,19-Mar-2018 00:00:00,36.4,13.42,53.63,15.174,2204.09,2,237.86,2,37.577,2,training
MSM72,19-Mar-2018 00:00:00,36.4,13.42,28.21,15.198,2195.8,2,240.16,2,37.5,2,training
MSM72,19-Mar-2018 00:00:00,36.4,13.42,13.29,15.185,2194,2,240.72,2,37.456,2,training
MSM72,19-Mar-2018 00:00:00,36.63,12.25,1010.66,14.19,2318.56,2,180.33,2,38.834,2,training
MSM72,19-Mar-2018 00:00:00,36.63,12.25,758.6,14.187,2318.05,2,181.21,2,38.841,2,training
MSM72,19-Mar-2018 00:00:00,36.63,12.25,506.05,14.26,2321.68,2,181.62,2,38.859,2,training
MSM72,19-Mar-2018 00:00:00,36.63,12.25,405.35,14.372,2322.87,2,182.03,2,38.876,2,training
MSM72,19-Mar-2018 00:00:00,36.63,12.25,304.13,14.58,2325.94,2,184.4,2,38.901,2,training
MSM72,19-Mar-2018 00:00:00,36.63,12.25,254.34,14.848,2323.14,2,186.56,2,38.914,2,training
MSM72,19-Mar-2018 00:00:00,36.63,12.25,153.48,15.664,2230.18,2,228.53,2,37.995,2,training
MSM72,19-Mar-2018 00:00:00,36.63,12.25,102.54,15.453,2211.19,2,232.13,2,37.767,2,training
MSM72,19-Mar-2018 00:00:00,36.63,12.25,77.78,15.206,2199.57,2,234.9,2,37.559,2,training
MSM72,19-Mar-2018 00:00:00,36.63,12.25,52.87,14.984,2190.31,2,240.41,2,37.422,2,training
MSM72,19-Mar-2018 00:00:00,36.63,12.25,27.59,15.208,2181.64,2,244.3,2,37.355,2,training
MSM72,19-Mar-2018 00:00:00,36.63,12.25,12.59,15.217,2181.22,2,244.1,2,37.358,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,505.33,14.248,2330.81,2,174.36,2,38.785,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,404.69,14.406,2332.39,2,175.46,2,38.804,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,303.93,14.172,2324.28,2,204.87,2,38.684,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,203.72,14.334,2317.62,2,204.56,2,38.628,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,102.72,14.193,2280.37,2,237.35,2,38.385,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,77.92,14.197,2278.23,2,239.59,2,38.373,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,52.69,14.199,2277.88,2,239.78,2,38.372,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,27.15,14.199,2279.28,2,240.3,2,38.372,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,12.29,14.199,2280,2,240.71,2,38.372,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,3040.87,13.45,2323.05,2,188.62,2,38.501,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,2785.02,13.428,2319.47,2,187.43,2,38.505,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,2531.52,13.415,2321.14,2,186.15,2,38.513,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,2277.75,13.407,2321.05,2,184.72,2,38.523,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,2023.93,13.4,2319.96,2,184.9,2,38.532,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,1770.89,13.418,2319.14,2,182.67,2,38.549,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,1517.94,13.433,2319.57,2,180.99,2,38.564,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,1264.69,13.51,2325.31,2,180,2,38.594,2,training
MSM72,22-Mar-2018 00:00:00,39.22,11.75,1012.34,13.632,2328.84,2,177.77,2,38.634,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,2024.76,13.227,2323.15,2,189.48,2,38.49,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,1770.57,13.307,2321.59,2,182.46,2,38.518,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,1517.1,13.385,2318.13,2,179.51,2,38.55,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,1264.01,13.465,2319.69,2,177.41,2,38.581,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,1011.94,13.595,2321.77,2,174.7,2,38.624,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,759.14,13.771,2323.59,2,173.13,2,38.676,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,505.86,14.211,2329.61,2,174.15,2,38.788,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,405.1,14.362,2333.63,2,174.65,2,38.817,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,355.01,14.436,2334.05,2,175.18,2,38.825,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,305.04,14.412,2332.86,2,173.34,2,38.801,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,204.54,14.554,2333.21,2,176.36,2,38.77,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,154.76,14.504,2323.78,2,188.19,2,38.661,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,103.76,14.086,2289.11,2,230.29,2,38.424,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,77.54,14.083,2289.07,2,230.36,2,38.424,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,52.97,14.072,2289.6,2,230.21,2,38.424,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,27.99,14.073,2290.32,2,230.59,2,38.424,2,training
MSM72,24-Mar-2018 00:00:00,38.31,8.98,13,14.066,2291.83,2,230.64,2,38.424,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,505.86,14.138,2336.37,2,171.18,2,38.761,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,405.3,14.299,2336.41,2,172.12,2,38.788,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,304.8,14.558,2335.95,2,177.26,2,38.808,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,204.4,13.89,2333.62,2,180.83,2,38.481,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,153.42,14.049,2315.8,2,195.52,2,38.337,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,103.77,13.872,2261.84,2,234.36,2,38.033,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,78.33,14.111,2239.94,2,241.21,2,37.85,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,53.26,14.097,2237.33,2,242.04,2,37.826,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,12.99,14.074,2238.59,2,241.64,2,37.82,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,2787.54,13.347,2328.02,2,191.06,2,38.49,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,2532.73,13.303,2326.8,2,191.41,2,38.49,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,2279.18,13.26,2328.48,2,191.23,2,38.489,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,2025.47,13.219,2327.2,2,190.31,2,38.488,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,1771.22,13.183,2327.11,2,189.79,2,38.487,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,1517.34,13.153,2326.81,2,187.56,2,38.487,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,1264.71,13.152,2328.72,2,183.31,2,38.495,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,1011.98,13.192,2329.68,2,178.33,2,38.513,2,training
MSM72,24-Mar-2018 00:00:00,38.74,7.67,760.16,13.47,2333.44,2,172.25,2,38.591,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,404.03,13.636,2341.1,2,165.74,2,38.571,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,303.06,13.762,2330.92,2,178.01,2,38.487,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,252.08,13.889,2300.74,2,211.91,2,38.269,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,202.15,14.099,2271.67,2,224.51,2,38.096,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,152.12,14.172,2245.61,2,236.11,2,37.955,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,101.96,14.237,2239.44,2,240.23,2,37.906,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,76.55,14.24,2231.97,2,242.87,2,37.848,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,51.36,14.193,2224.03,2,245.05,2,37.769,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,26.55,14.19,2227.58,2,245.28,2,37.769,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,11.63,14.184,2227.99,2,245,2,37.769,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,2787.26,13.347,2325.35,2,192.99,2,38.491,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,2533.11,13.303,2325.93,2,193.92,2,38.491,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,2279.53,13.26,2324.57,2,193.72,2,38.49,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,2025.47,13.213,2324.13,2,193.73,2,38.487,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,1771.43,13.175,2321.72,2,192.98,2,38.485,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,1517.91,13.143,2319.11,2,189.75,2,38.484,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,1265.17,13.146,2324.19,2,185.1,2,38.494,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,1012.54,13.219,2325.74,2,180.25,2,38.521,2,training
MSM72,25-Mar-2018 00:00:00,38.85,5.83,759.28,13.414,2322.81,2,174.16,2,38.577,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,2278.6,13.263,2322.63,2,192.68,2,38.49,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,2024.93,13.225,2323.35,2,192.13,2,38.489,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,1771.08,13.193,2319.96,2,190.88,2,38.49,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,1518.08,13.159,2322.75,2,189.96,2,38.49,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,1265.03,13.163,2328.92,2,185.8,2,38.499,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,1012.57,13.214,2324.05,2,181,2,38.52,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,759.59,13.321,2330.38,2,175.12,2,38.553,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,507.87,13.447,2334.94,2,176.57,2,38.576,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,406.78,13.518,2337.19,2,178.59,2,38.576,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,306.01,13.691,2339.91,2,175.52,2,38.566,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,204.97,13.717,2317.37,2,204.1,2,38.381,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,154.61,13.728,2278.69,2,224.91,2,38.081,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,104.36,14.301,2244.49,2,234.46,2,37.857,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,79.11,14.254,2229.21,2,240.67,2,37.749,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,54.32,14.273,2227.6,2,242.4,2,37.722,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,29.56,14.269,2223.03,2,244.37,2,37.709,2,training
MSM72,27-Mar-2018 00:00:00,38.45,3.59,14.31,14.275,2225.37,2,244.65,2,37.702,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,2531.69,13.303,2320.77,2,193.19,2,38.491,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,2277.38,13.26,2320.84,2,192.86,2,38.489,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,2023.39,13.221,2319.41,2,192.14,2,38.489,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,1769.76,13.188,2318.52,2,191.36,2,38.489,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,1516.61,13.16,2320.14,2,188.88,2,38.489,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,1263.63,13.154,2320.22,2,185.09,2,38.496,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,1011.02,13.218,2323.99,2,179.93,2,38.521,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,758.7,13.334,2327.79,2,175.16,2,38.555,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,405.8,13.539,2328.47,2,174.84,2,38.577,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,305.12,13.553,2333.86,2,182.24,2,38.524,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,204.25,13.688,2322.94,2,195.84,2,38.417,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,154.01,14.06,2306.4,2,202.61,2,38.243,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,103.71,14.406,2268.34,2,218.8,2,37.863,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,78.63,14.233,2225.07,2,239.12,2,37.651,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,53.53,14.233,2216.17,2,244.21,2,37.602,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,28.51,14.48,2213.38,2,244.77,2,37.558,2,training
MSM72,28-Mar-2018 00:00:00,38.17,2.3,13.28,14.71,2190.22,2,246.15,2,37.214,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,506.05,13.413,2333.99,2,170.78,2,38.573,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,405.37,13.465,2335.44,2,170.6,2,38.577,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,354.88,13.538,2335.78,2,170.3,2,38.578,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,304.62,13.512,2339.62,2,172.89,2,38.552,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,103.25,14.627,2252.85,2,212.92,2,37.839,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,63.01,14.551,2201.78,2,234.67,2,37.429,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,27.88,14.763,2198.52,2,241.9,2,37.418,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,12.81,14.949,2195.56,2,242.5,2,37.422,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,2531.19,13.306,2328.59,2,190.48,2,38.49,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,2277.87,13.267,2323.46,2,190.05,2,38.49,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,2024.57,13.23,2323.38,2,189.25,2,38.49,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,1771.07,13.197,2319.69,2,188.37,2,38.491,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,1517.86,13.171,2321.66,2,187.28,2,38.493,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,1012.08,13.19,2321.59,2,180.36,2,38.514,2,training
MSM72,28-Mar-2018 00:00:00,37.84,1.1,759.61,13.29,2330.51,2,174.1,2,38.544,2,training
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,26,17.542,2188.5,2,243,2,37.98,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,79,16.531,2227.5,2,242,2,38.336,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,89,15.856,2249.5,2,247,2,38.429,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,136,14.574,2286.5,2,229,2,38.603,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,149,14.571,2292.5,2,220,2,38.638,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,195,14.693,2305.5,2,213,2,38.82,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,347,14.257,2313.5,2,208,2,38.818,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,497,14.033,2305.5,2,203,2,38.795,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,670,13.822,2309.5,2,197,2,38.75,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,849,13.729,2301.5,2,190,2,38.731,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1104,13.654,2303.5,2,190,2,38.711,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1113,13.654,2306.5,2,188,2,38.71,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1348,13.638,2300.5,2,187,2,38.701,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1646,13.633,2306.5,2,188,2,38.69,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,1990,13.641,2300.5,2,191,2,38.68,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,2384,13.667,2309.5,2,193,2,38.672,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,2779,13.708,2299.5,2,194,2,38.667,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3133,13.755,2307.5,2,193,2,38.663,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3337,13.791,2321.5,2,195,2,38.663,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3539,13.828,2305.5,2,194,2,38.663,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,3845,13.885,2304.5,2,194,2,38.663,2,validation
GEOSECS_LEG_3,09-Dec-1977 00:00:00,35.597,17.252,4088,13.93,2319.5,2,194,2,38.664,2,validation
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,4,18.1056536,2039,2,245.84752396937,2,36.443,2,validation
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,10.0783150000646,18.09403238976,2030,2,239.551095163181,2,36.529,2,validation
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,30,16.74598,2040,2,224.454000120578,2,36.533,2,validation
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,54,15.8062056,2104,2,210.444073276848,2,36.677,2,validation
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,79,14.49652,2167,2,195.09005393474,2,37.179,2,validation
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,104,13.8166832,2165,2,181.124218245993,2,37.521,2,validation
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,126.011476034435,13.4494313616,2236,2,167.173785295388,2,38.006,2,validation
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,153,13.2268248,2265,2,168.837482166338,2,38.302,2,validation
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,602,13.0568656,2268,2,183.570450820022,2,38.474,2,validation
MEDIPROD IV,30-Oct-1981 00:00:00,36.1667,-4.5717,1006,12.9768848,2254,2,190.079180081904,2,38.438,2,validation
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,4,19.6352864,2102,2,226.174932231705,2,37.481,2,validation
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,25,19.645284,2102,2,227.050978479059,2,37.51,2,validation
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,54,19.6252888,2111,2,226.611233943896,2,37.529,2,validation
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,103,14.6864744,2153,2,237.20434312333,2,37.476,2,validation
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,150,13.5567456,2217,2,215.789034561224,2,38.085,2,validation
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,184,13.1668392,2231,2,212.270783102666,2,38.224,2,validation
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,284,13.2868104,2276,2,196.604625464716,2,38.446,2,validation
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,409,13.4567696,2275,2,183.574225469577,2,38.541,2,validation
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,600,13.2568176,2270,2,187.476475885686,2,38.508,2,validation
MEDIPROD IV,10-Nov-1981 00:00:00,39.1767,6.1733,1000,13.0768608,2272,2,191.818372025134,2,38.456,2,validation
METEOR_51_2,22-Oct-2001 00:00:00,36.9,12,622.3,13.8378,2315.6,2,183.4,2,38.7602,2,validation
METEOR_51_2,22-Oct-2001 00:00:00,36.9,12,592.5,13.8557,2315.6,2,185.5,2,38.7629,2,validation
METEOR_51_2,22-Oct-2001 00:00:00,36.9,12,524.9,13.8898,2315.8,2,186.3,2,38.7682,2,validation
METEOR_51_2,22-Oct-2001 00:00:00,36.9,12,464.9,13.9081,2316.2,2,184.2,2,38.7711,2,validation
METEOR_51_2,22-Oct-2001 00:00:00,36.9,12,404.4,13.9307,2316.6,2,188.6,2,38.7735,2,validation
METEOR_51_2,22-Oct-2001 00:00:00,36.9,12,324,14.0378,2317.8,2,186.8,2,38.7775,2,validation
METEOR_51_2,22-Oct-2001 00:00:00,36.9,12,254,14.2602,2316.8,2,193.1,2,38.7691,2,validation
METEOR_51_2,22-Oct-2001 00:00:00,36.9,12,183.2,14.6328,2306.6,2,198.5,2,38.6627,2,validation
METEOR_51_2,22-Oct-2001 00:00:00,36.9,12,122.8,15.0035,2273.4,2,211.7,2,38.2314,2,validation
METEOR_51_2,22-Oct-2001 00:00:00,36.9,12,72.6,15.6745,2208.9,2,229.7,2,37.565,2,validation
METEOR_51_2,22-Oct-2001 00:00:00,36.9,12,52.5,17.99,2168.3,2,246.8,2,37.2814,2,validation
METEOR_51_2,22-Oct-2001 00:00:00,36.9,12,12.5,24.8943,2146.6,2,207.5,2,37.7068,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,2602.4,13.93,2307.9,2,189.6,2,38.752,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,2542.9,13.9238,2304.5,2,190.9,2,38.7529,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,2288.1,13.9143,2304.8,2,190.8,2,38.7616,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,2033.1,13.8866,2304.8,2,189.1,2,38.7635,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,1777.7,13.8578,2302.6,2,187.3,2,38.7638,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,1524.3,13.8132,2301.7,2,187.6,2,38.7576,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,1015.7,13.7912,2298,2,182.6,2,38.7645,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,812.8,13.8266,2299,2,181.6,2,38.7796,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,609.4,13.9198,2301,2,181,2,38.8088,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,507.6,14.0459,2304.6,2,181.5,2,38.844,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,406.4,14.2205,2305.4,2,183.9,2,38.8845,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,305.9,14.5411,2308.3,2,188.4,2,38.9599,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,256,14.7491,2308.6,2,191.6,2,38.9991,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,204.4,15.1209,2307.8,2,194.5,2,39.0507,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,77.9,16.1272,2298.1,2,207.7,2,39.0717,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,27,16.9778,2268.7,2,229.4,2,39.0486,2,validation
METEOR_84_3,07-Apr-2011 00:00:00,34.333,27.5,7.3,17.2336,2262,2,232.2,2,38.9738,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,4264.7,14.2218,2307.9,2,193.1,2,38.7529,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,4081.3,14.1879,2308.8,2,193.6,2,38.7528,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,3568.5,14.0966,2307.4,2,193.9,2,38.7532,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,3056.5,13.997,2307.5,2,192.9,2,38.7732,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,2544.5,13.9614,2306.9,2,191.7,2,38.7873,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,2289.8,13.9463,2307.1,2,189.5,2,38.795,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,2034.2,13.9116,2306.9,2,188.6,2,38.7911,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,1779.4,13.8846,2306.2,2,186.7,2,38.7775,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,1524.8,13.8642,2306.6,2,187.5,2,38.7716,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,1270.7,13.8742,2308,2,185,2,38.7802,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,1017.4,13.8723,2308.8,2,185.1,2,38.7875,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,814,13.8873,2310.7,2,181.2,2,38.7958,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,509.5,14.1773,2317.1,2,184.7,2,38.871,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,408.7,14.6309,2321.8,2,194.3,2,38.9749,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,307.7,14.8663,2318.8,2,191.5,2,38.989,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,256.9,15.353,2316.8,2,195.3,2,39.0725,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,206.1,15.817,2312.3,2,203.9,2,39.1404,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,29.5,16.9387,2290.9,2,235,2,39.2233,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,9.3,17.2553,2289,2,231.5,2,39.2295,2,validation
METEOR_84_3,11-Apr-2011 00:00:00,34.399,26.019,9.4,17.2552,2289.6,2,231.7,2,39.2293,2,validation
METEOR_84_3,13-Apr-2011 00:00:00,35.067,20.35,2992.8,13.9153,2309.7,2,192.6,2,38.7246,2,validation
METEOR_84_3,13-Apr-2011 00:00:00,35.067,20.35,2546,13.8835,2307.6,2,191.4,2,38.733,2,validation
METEOR_84_3,13-Apr-2011 00:00:00,35.067,20.35,2035.5,13.8487,2307.8,2,192.4,2,38.7408,2,validation
METEOR_84_3,13-Apr-2011 00:00:00,35.067,20.35,1525.4,13.8064,2306.7,2,184.4,2,38.743,2,validation
