cruise_name,date,latitude,longitude,pres,temp,phosphat,phosphat_q,doxy,doxy_q,psal,psal_q,categ
ALMOFRONT,04-May-1991 00:00:00,36.25551,-2.02975,453.774598396357,13.16783896,0.424361004725759,2,179.713551432104,2,38.489,2,training
ALMOFRONT,04-May-1991 00:00:00,36.25551,-2.02975,786.972570701018,13.04086944,0.41755687754441,2,187.001989388488,2,38.46,2,training
ALMOFRONT,04-May-1991 00:00:00,36.25551,-2.02975,1011.50652635492,13.00287856,0.417561537059614,2,190.42987099572,2,38.445,2,training
ALMOFRONT,05-May-1991 00:00:00,36.37386,-2.06617,5.03919290345535,16.23810192,0.0418948300274721,2,243.794947084628,2,37.118,2,training
ALMOFRONT,05-May-1991 00:00:00,36.37386,-2.06617,17.8392514728886,15.89018544,0.0487163323644928,2,244.739079892142,2,37.079,2,training
ALMOFRONT,05-May-1991 00:00:00,36.37386,-2.06617,36.1839151018934,15.04238896,0.0623481829623194,2,241.051559387043,2,37.267,2,training
ALMOFRONT,05-May-1991 00:00:00,36.37386,-2.06617,57.9575496307291,14.3265608,0.186047377365257,2,209.530727745787,2,37.433,2,training
ALMOFRONT,05-May-1991 00:00:00,36.37386,-2.06617,75.8014083526121,13.78968968,0.303797944718603,2,189.45439871249,2,37.928,2,training
ALMOFRONT,05-May-1991 00:00:00,36.37386,-2.06617,90.9244332941953,13.66072064,0.262876836921798,2,196.690256989023,2,38.057,2,training
ALMOFRONT,05-May-1991 00:00:00,36.37386,-2.06617,120.770192941135,13.44277296,0.227811337800386,2,201.521452429334,2,38.147,2,training
ALMOFRONT,05-May-1991 00:00:00,36.37386,-2.06617,151.325877128998,13.3168032,0.227799304817423,2,203.024619282389,2,38.218,2,training
ALMOFRONT,05-May-1991 00:00:00,36.37386,-2.06617,282.167403866504,13.33879792,0.365976858583485,2,180.682593957878,2,38.437,2,training
ALMOFRONT,05-May-1991 00:00:00,36.37386,-2.06617,322.534863629895,13.34579624,0.393222263525115,2,177.467139328786,2,38.465,2,training
ALMOFRONT,05-May-1991 00:00:00,36.37386,-2.06617,362.90959405378,13.3517948,0.38640728172726,2,177.249335896158,2,38.471,2,training
ALMOFRONT,05-May-1991 00:00:00,36.37386,-2.06617,474.785593358524,13.28481088,0.421436700299589,2,177.806239897344,2,38.503,2,training
PROSOPE,14-Sep-1999 00:00:00,36.0987,-5.1975,150.406,13.6365,0.453704226680865,2,174.074,2,38.072,2,training
PROSOPE,14-Sep-1999 00:00:00,36.0987,-5.1975,100.433,14.462,0.295149809891332,2,189.368,2,37.405,2,training
PROSOPE,14-Sep-1999 00:00:00,36.0987,-5.1975,80.493,14.8646,0.17245368638659,2,196.648,2,37.112,2,training
PROSOPE,14-Sep-1999 00:00:00,36.0987,-5.1975,49.468,16.05,0.0789422374436815,2,269.898,2,36.709,2,training
PROSOPE,14-Sep-1999 00:00:00,36.0987,-5.1975,38.949,16.4924,0.0360604664227282,2,269.878,2,36.69,2,training
PROSOPE,14-Sep-1999 00:00:00,36.0987,-5.1975,29.459,16.6964,0.0282633858736162,2,268.258,2,36.703,2,training
PROSOPE,14-Sep-1999 00:00:00,36.0987,-5.1975,20.301,17.4284,0.0321601182152913,2,258.544,2,36.767,2,training
PROSOPE,14-Sep-1999 00:00:00,36.0987,-5.1975,10.749,20.2953,0.0428826689598222,2,248.455,2,36.695,2,training
PROSOPE,15-Sep-1999 00:00:00,36.4102,-0.8547,150.02,13.3844,0.323145198852081,2,183.627,2,38.255,2,training
PROSOPE,15-Sep-1999 00:00:00,36.4102,-0.8547,110.27,13.8135,0.248570330908692,2,188.308,2,38.028,2,training
PROSOPE,15-Sep-1999 00:00:00,36.4102,-0.8547,89.805,14.1586,0.163307080307215,2,196.376,2,37.833,2,training
PROSOPE,15-Sep-1999 00:00:00,36.4102,-0.8547,69.653,14.4834,0.291354645680073,2,191.449,2,37.409,2,training
PROSOPE,15-Sep-1999 00:00:00,36.4102,-0.8547,60.133,14.7453,0.277161735366015,2,197.398,2,37.286,2,training
PROSOPE,15-Sep-1999 00:00:00,36.4102,-0.8547,45.245,16.0191,0.0567170361481127,2,249.277,2,36.805,2,training
PROSOPE,15-Sep-1999 00:00:00,36.4102,-0.8547,40.184,16.0861,0.0424941198522308,2,251.289,2,36.659,2,training
PROSOPE,15-Sep-1999 00:00:00,36.4102,-0.8547,29.525,17.4035,0.0211502652582227,2,261.878,2,36.607,2,training
PROSOPE,15-Sep-1999 00:00:00,36.4102,-0.8547,4.761,24.3887,0.0211469193992835,2,213.741,2,36.825,2,training
PROSOPE,16-Sep-1999 00:00:00,37.9996,3.8347,150.867,13.4881,0.159668645722978,2,213.389,2,38.101,2,training
PROSOPE,16-Sep-1999 00:00:00,37.9996,3.8347,109.558,13.9634,0.0144109956935319,2,226.625,2,37.923,2,training
PROSOPE,16-Sep-1999 00:00:00,37.9996,3.8347,94.548,14.3084,0.00714767897842241,2,237.38,2,37.826,2,training
PROSOPE,16-Sep-1999 00:00:00,37.9996,3.8347,80.066,14.7815,0.083439993613891,2,240.363,2,37.664,2,training
PROSOPE,16-Sep-1999 00:00:00,37.9996,3.8347,69.846,14.7997,0.17793838462785,2,208.048,2,37.337,2,training
PROSOPE,16-Sep-1999 00:00:00,37.9996,3.8347,55.08,15.2872,0.163455770102377,2,206.254,2,36.871,2,training
PROSOPE,16-Sep-1999 00:00:00,37.9996,3.8347,40.458,16.2133,0.0180607065323676,2,245.42,2,36.611,2,training
PROSOPE,16-Sep-1999 00:00:00,37.9996,3.8347,25.155,18.0426,0.0144259459833821,2,306.061,2,36.526,2,training
PROSOPE,16-Sep-1999 00:00:00,37.9996,3.8347,4.867,25.4451,0.00351809034534206,2,212.005,2,36.783,2,training
PROSOPE,17-Sep-1999 00:00:00,37.9939,8.5246,150.46,13.4159,0.182331693596461,2,208.402,2,38.259,2,training
PROSOPE,17-Sep-1999 00:00:00,37.9939,8.5246,122.235,13.5238,0.147294626218266,2,212.509,2,38.1823,2,training
PROSOPE,17-Sep-1999 00:00:00,37.9939,8.5246,104.988,13.5195,0.161320759059985,2,210.245,2,38.125,2,training
PROSOPE,17-Sep-1999 00:00:00,37.9939,8.5246,90.287,13.6704,0.133288798234093,2,214.987,2,38.0631,2,training
PROSOPE,17-Sep-1999 00:00:00,37.9939,8.5246,77.228,13.7533,0.0491694239668519,2,221.242,2,38.014,2,training
PROSOPE,17-Sep-1999 00:00:00,37.9939,8.5246,60.631,14.4972,9.73719040338285e-05,2,245.207,2,37.932,2,training
PROSOPE,17-Sep-1999 00:00:00,37.9939,8.5246,40.607,17.8086,0.00710844462557283,2,276.906,2,37.858,2,training
PROSOPE,17-Sep-1999 00:00:00,37.9939,8.5246,27.522,22.4165,0.0351526068519112,2,246.746,2,37.84,2,training
PROSOPE,17-Sep-1999 00:00:00,37.9939,8.5246,12.663,25.2549,0.0281415396725906,2,209.942,2,37.868,2,training
PROSOPE,17-Sep-1999 00:00:00,37.9939,8.5246,7.403,25.3469,0.0702078746259611,2,208.489,2,37.868,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4763,13.3172,150.01,14.2012,0.172542661251247,2,193.959,2,38.68,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4763,13.3172,120.196,14.3208,0.148035855637974,2,198.097,2,38.543,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4763,13.3172,95.027,14.5137,0.0814802465403308,2,211.238,2,38.273,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4763,13.3172,80.175,14.5278,0.0709717085756038,2,218.46,2,38.209,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4763,13.3172,64.984,14.6244,0.0289175944408896,2,229.694,2,38.043,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4763,13.3172,55.079,14.875,0.0113931544262961,2,241.237,2,37.843,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4763,13.3172,40.101,15.7856,0.0043822028693772,2,252.574,2,37.769,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4763,13.3172,23.493,18.348,0.0324325238192255,2,261.793,2,37.594,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4763,13.3172,11.443,24.5376,0.0113923780047693,2,214.783,2,37.932,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4763,13.3172,6.439,24.5811,0.00438162940728964,2,213.186,2,37.952,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,1731.212,13.882,0.234912882264915,2,182.932,2,38.736,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,1699.448,13.877,0.249315181911245,2,182.881,2,38.7347,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,1679.51,13.8737,0.242114022814875,2,182.984,2,38.7348,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,1650.428,13.8688,0.242114022814875,2,182.534,2,38.736,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,1599.896,13.8606,0.242114022814875,2,182.671,2,38.736,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,1500.015,13.8443,0.242114004804156,2,182.527,2,38.7349,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,1398.121,13.8271,0.242114040825596,2,182.575,2,38.736,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,1300.098,13.8147,0.249315089179215,2,182.46,2,38.7352,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,1199.926,13.8034,0.252915507868904,2,182.043,2,38.737,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,1000.78,13.7932,0.285319719975456,2,182.478,2,38.741,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,899.536,13.795,0.245713039417887,2,182.58,2,38.7433,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,798.981,13.8007,0.245712326560645,2,182.708,2,38.748,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,700.743,13.8109,0.245711504036194,2,182.945,2,38.7517,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,599.97,13.8362,0.242109682278854,2,183.303,2,38.76,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,500.526,13.8751,0.234907342759698,2,183.89,2,38.7665,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,450.596,13.8961,0.234906766101124,2,184.421,2,38.7698,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,401.599,13.953,0.260108631274105,2,187.09,2,38.778,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,350.614,13.9777,0.220504351480874,2,187.532,2,38.7729,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,299.706,14.0107,0.227704813652414,2,191.648,2,38.777,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,198.957,14.1341,0.209709327144004,2,188.104,2,38.733,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,119.489,14.3466,0.152125679098686,2,200.229,2,38.5058,2,training
PROSOPE,18-Sep-1999 00:00:00,36.4768,13.3183,34.539,16.723,0.0260986875988751,2,263.468,2,37.762,2,training
PROSOPE,19-Sep-1999 00:00:00,35.074,18.293,170.399,14.3188,0.0815523097793258,2,204.141,2,38.671,2,training
PROSOPE,19-Sep-1999 00:00:00,35.074,18.293,140.587,14.3887,0.0460352400947072,2,212.151,2,38.561,2,training
PROSOPE,19-Sep-1999 00:00:00,35.074,18.293,115.34,14.8474,0.0105119073165364,2,228.16,2,38.46,2,training
PROSOPE,19-Sep-1999 00:00:00,35.074,18.293,97.98,15.0032,0.014066405225178,2,230.626,2,38.287,2,training
PROSOPE,19-Sep-1999 00:00:00,35.074,18.293,85.109,15.166,0.00340734201309819,2,230.363,2,38.21,2,training
PROSOPE,19-Sep-1999 00:00:00,35.074,18.293,49.901,17.2161,0.00340772861753542,2,272.511,2,38.032,2,training
PROSOPE,19-Sep-1999 00:00:00,35.074,18.293,29.484,25.6065,0.0034061675725248,2,218.288,2,38.378,2,training
PROSOPE,19-Sep-1999 00:00:00,35.074,18.293,10.377,27.4129,0.00695833187246215,2,197.182,2,38.645,2,training
PROSOPE,19-Sep-1999 00:00:00,35.074,18.293,6.007,27.4748,0.0273952152551799,2,192.579,2,38.657,2,training
PROSOPE,20-Sep-1999 00:00:00,33.992,22.0193,200.207,14.8872,0.0996318197712446,2,200.963,2,38.956,2,training
PROSOPE,20-Sep-1999 00:00:00,33.992,22.0193,149.863,14.9079,0.018293644999593,2,200.554,2,38.8189,2,training
PROSOPE,20-Sep-1999 00:00:00,33.992,22.0193,130.649,14.8705,0.0108991767722903,2,206.672,2,38.7159,2,training
PROSOPE,20-Sep-1999 00:00:00,33.992,22.0193,110.222,14.9654,0.00350347804537761,2,220.53,2,38.6502,2,training
PROSOPE,20-Sep-1999 00:00:00,33.992,22.0193,90.073,15.1898,0.00350418155942367,2,237.806,2,38.3803,2,training
PROSOPE,20-Sep-1999 00:00:00,33.992,22.0193,70.301,15.4042,0.0109039389791507,2,240.927,2,38.1287,2,training
PROSOPE,20-Sep-1999 00:00:00,33.992,22.0193,17.664,25.8179,0.00720034457035661,2,206.043,2,38.8834,2,training
PROSOPE,20-Sep-1999 00:00:00,33.992,22.0193,7.87,26.0299,0.00350286042987678,2,202.121,2,38.8872,2,training
PROSOPE,20-Sep-1999 00:00:00,33.9779,22.04,199.801,14.7896,0.110918756659398,2,201.002,2,38.9497,2,training
PROSOPE,20-Sep-1999 00:00:00,33.9779,22.04,150.406,14.8933,0.0443702618664807,2,199.819,2,38.8661,2,training
PROSOPE,20-Sep-1999 00:00:00,33.9779,22.04,130.203,14.8863,0.0110938915820922,2,204.671,2,38.7054,2,training
PROSOPE,20-Sep-1999 00:00:00,33.9779,22.04,109.851,14.892,0.0147934840891901,2,221.987,2,38.5574,2,training
PROSOPE,20-Sep-1999 00:00:00,33.9779,22.04,89.996,15.0704,0.0295904900693501,2,232.823,2,38.3974,2,training
PROSOPE,20-Sep-1999 00:00:00,33.9779,22.04,70.67,15.8129,0.0036991183615243,2,248.287,2,38.2858,2,training
PROSOPE,20-Sep-1999 00:00:00,33.9779,22.04,50.075,16.2994,0.00739893961399342,2,251.828,2,38.1581,2,training
PROSOPE,20-Sep-1999 00:00:00,33.9779,22.04,30.282,25.4992,6.75180288316977e-18,2,212.967,2,38.8588,2,training
PROSOPE,20-Sep-1999 00:00:00,33.9779,22.04,15.802,25.8302,6.75165873858996e-18,2,203.71,2,38.8875,2,training
PROSOPE,20-Sep-1999 00:00:00,33.9779,22.04,4.996,25.8483,0.0036974604865503,2,200.144,2,38.8884,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9696,22.0517,150.119,14.902,0.0218934200046414,2,197.65,2,38.8539,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9696,22.0517,131.186,14.8979,0.00729857270537135,2,210.081,2,38.7128,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9696,22.0517,100.289,14.8851,0.00729984385963706,2,223.486,2,38.4787,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9696,22.0517,90.317,15.0326,0.00365018939595107,2,229.573,2,38.3802,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9696,22.0517,40.021,18.5783,0.00730205775934564,2,269.071,2,38.0711,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9696,22.0517,4.687,26.3099,0.00729820026116117,2,198.101,2,38.7814,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9948,22.0127,200.542,14.8124,0.0231567711131128,2,200.913,2,38.9469,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9948,22.0127,150.019,14.935,0.00758962069814874,2,200.781,2,38.8713,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9948,22.0127,130.525,14.8309,0.00759049585065623,2,204.055,2,38.7163,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9948,22.0127,109.615,14.8815,0.00369831792311764,2,219.343,2,38.5767,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9948,22.0127,50.444,16.3095,0.00759476949647442,2,251.78,2,37.9597,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9948,22.0127,16.974,25.9976,0.00369761726625577,2,206.119,2,38.8314,2,training
PROSOPE,21-Sep-1999 00:00:00,33.9948,22.0127,6.95,26.2094,0.0075898476613636,2,202.21,2,38.8311,2,training
PROSOPE,22-Sep-1999 00:00:00,33.9579,21.9953,200.064,14.7843,0.123958493355235,2,197.769,2,38.9289,2,training
PROSOPE,22-Sep-1999 00:00:00,33.9579,21.9953,149.93,14.8351,0.0481675842516865,2,199.169,2,38.7964,2,training
PROSOPE,22-Sep-1999 00:00:00,33.9579,21.9953,130.271,14.8212,0.0242313695354767,2,206.443,2,38.7068,2,training
PROSOPE,22-Sep-1999 00:00:00,33.9579,21.9953,109.306,14.8803,0.0202442030083437,2,221.385,2,38.525,2,training
PROSOPE,22-Sep-1999 00:00:00,33.9579,21.9953,90.355,15.4443,0.00827319637935804,2,236.584,2,38.4722,2,training
PROSOPE,22-Sep-1999 00:00:00,33.9579,21.9953,70.419,15.3656,0.0122667241884776,2,238.285,2,38.1514,2,training
PROSOPE,22-Sep-1999 00:00:00,33.9579,21.9953,50.317,16.5441,0.00827650285127821,2,258.553,2,37.9351,2,training
PROSOPE,22-Sep-1999 00:00:00,33.9579,21.9953,32.715,22.6987,0.00428244412556842,2,242.549,2,38.5198,2,training
PROSOPE,22-Sep-1999 00:00:00,33.9579,21.9953,17.309,26.3794,0.00029193637132466,2,203.783,2,38.7429,2,training
PROSOPE,22-Sep-1999 00:00:00,33.9579,21.9953,7.006,27.0953,0.000291989996480792,2,196.916,2,38.496,2,training
PROSOPE,23-Sep-1999 00:00:00,33.9298,22.0062,200.275,14.6541,0.122013954189422,2,195.328,2,38.9131,2,training
PROSOPE,23-Sep-1999 00:00:00,33.9298,22.0062,150.237,14.8091,0.0572169579111434,2,197.321,2,38.8033,2,training
PROSOPE,23-Sep-1999 00:00:00,33.9298,22.0062,129.778,14.8727,0.0140134941461417,2,207.331,2,38.6903,2,training
PROSOPE,23-Sep-1999 00:00:00,33.9298,22.0062,69.989,15.4004,0.00321299983371387,2,240.754,2,38.0316,2,training
PROSOPE,23-Sep-1999 00:00:00,33.9298,22.0062,50.261,16.6908,0.00681590042107731,2,254.062,2,37.9436,2,training
PROSOPE,23-Sep-1999 00:00:00,33.9298,22.0062,32.579,22.9448,0.0140151601233633,2,243.794,2,38.5305,2,training
PROSOPE,23-Sep-1999 00:00:00,33.9298,22.0062,17.399,26.566,0.00681221605468002,2,202.484,2,38.6704,2,training
PROSOPE,23-Sep-1999 00:00:00,33.9298,22.0062,7.569,27.0077,0.0176165332065332,2,197.848,2,38.511,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,2148.357,13.7919,0.232577602138646,2,197.952,2,38.7335,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,2100.316,13.7978,0.225376035484564,2,198.08,2,38.737,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,1900.551,13.7845,0.243378707845611,2,196.52,2,38.738,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,1700.302,13.739,0.275785348872705,2,196.239,2,38.73,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,1600.652,13.7104,0.275786641354709,2,195.197,2,38.723,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,1500.372,13.6869,0.261385206046672,2,194.318,2,38.719,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,1399.987,13.662,0.232581131639587,2,193.877,2,38.7131,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,1299.883,13.6435,0.282990560755085,2,192.674,2,38.711,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,1199.995,13.6294,0.279390319213158,2,192.76,2,38.7082,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,1100.116,13.6237,0.282990855477492,2,192.38,2,38.7087,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,1000.284,13.6226,0.261386761599974,2,190.21,2,38.711,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,900.362,13.631,0.272187983271097,2,192.521,2,38.714,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,800.27,13.6468,0.282988497708736,2,191.29,2,38.7199,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,699.643,13.6695,0.264984145789814,2,192.357,2,38.727,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,599.947,13.7181,0.282984519028342,2,191.166,2,38.7388,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,349.851,13.9033,0.2181690586945,2,203.392,2,38.772,2,training
PROSOPE,26-Sep-1999 00:00:00,37.3754,15.6122,299.911,14.0066,0.22896735362002,2,207.163,2,38.791,2,training
PROSOPE,27-Sep-1999 00:00:00,39.1122,14.7093,200.324,14.0777,0.177130121809496,2,188.408,2,38.5755,2,training
PROSOPE,27-Sep-1999 00:00:00,39.1122,14.7093,150.618,13.9332,0.163527231897694,2,199.261,2,38.3905,2,training
PROSOPE,27-Sep-1999 00:00:00,39.1122,14.7093,130.388,13.9368,0.129466551716957,2,203.261,2,38.3127,2,training
PROSOPE,27-Sep-1999 00:00:00,39.1122,14.7093,110.075,13.9019,0.0783671755223253,2,209.782,2,38.2125,2,training
PROSOPE,27-Sep-1999 00:00:00,39.1122,14.7093,29.849,18.1125,0.00681691927484252,2,272.869,2,37.7427,2,training
PROSOPE,27-Sep-1999 00:00:00,39.1122,14.7093,14.987,25.3593,0.0136310280516132,2,213.36,2,38.0198,2,training
PROSOPE,28-Sep-1999 00:00:00,41.8917,10.4388,200.295,13.7573,0.217186059651371,2,192.378,2,38.5321,2,training
PROSOPE,28-Sep-1999 00:00:00,41.8917,10.4388,150.466,13.8829,0.199920219823107,2,193.869,2,38.4664,2,training
PROSOPE,28-Sep-1999 00:00:00,41.8917,10.4388,129.451,13.8602,0.189560650174013,2,197.623,2,38.4217,2,training
PROSOPE,28-Sep-1999 00:00:00,41.8917,10.4388,110.588,13.8715,0.117003453164648,2,201.526,2,38.349,2,training
PROSOPE,28-Sep-1999 00:00:00,41.8917,10.4388,89.996,13.8443,0.0409827248468205,2,211.352,2,38.2731,2,training
PROSOPE,28-Sep-1999 00:00:00,41.8917,10.4388,75.262,13.8701,0.0133367604752862,2,217.095,2,38.2389,2,training
PROSOPE,28-Sep-1999 00:00:00,41.8917,10.4388,50.467,14.0867,0.0340745989005504,2,240.174,2,38.137,2,training
PROSOPE,28-Sep-1999 00:00:00,41.8917,10.4388,15.414,23.4346,0.00642549005624008,2,221.723,2,38.1382,2,training
PROSOPE,28-Sep-1999 00:00:00,41.8917,10.4388,4.937,23.9311,0.00296922867481563,2,213.053,2,38.1955,2,training
